MMSI_x,BaseDateTime_x,LAT_x,LON_x,SOG_x,COG_x,Heading_x,VesselName_x,IMO_x,CallSign_x,VesselType_x,Status_x,Length_x,Width_x,Draft_x,Cargo_x,MMSI_y,BaseDateTime_y,LAT_y,LON_y,SOG_y,COG_y,Heading_y,VesselName_y,IMO_y,CallSign_y,VesselType_y,Status_y,Length_y,Width_y,Draft_y,Cargo_y,
538004094,2017-12-01T20:59:53,40.67608,-74.14215,0.0,-165.4,128.0,ZIM ALABAMA,IMO9471226,V7VD5,1004,moored,261.08,32.25,,,313.5-570,367770270,2017-12-01T20:59:53,40.64336,-74.14851,6.6,-92.8,320.0,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,1025,undefined,,,,,313.5-570
367347650,2017-12-01T21:59:19,40.59021,-74.04358,32.6,173.9,511.0,SEASTREAK WALLSTREET,IMO8982010,WDE4030,1012,undefined,42.9,10.43,2.0,0,313-568.5,366238690,2017-12-01T21:59:19,40.66826,-74.01706,0.0,-113.7,357.0,JOANNE REINAUER III,IMO7050896,WCW8841,1025,moored,30.48,8.54,,,313-568.5
367347650,2017-12-01T21:59:19,40.59021,-74.04358,32.6,173.9,511.0,SEASTREAK WALLSTREET,IMO8982010,WDE4030,1012,undefined,42.9,10.43,2.0,0,313-569,366238690,2017-12-01T21:59:19,40.66826,-74.01706,0.0,-113.7,357.0,JOANNE REINAUER III,IMO7050896,WCW8841,1025,moored,30.48,8.54,,,313-569
367347650,2017-12-01T21:59:19,40.59021,-74.04358,32.6,173.9,511.0,SEASTREAK WALLSTREET,IMO8982010,WDE4030,1012,undefined,42.9,10.43,2.0,0,313.5-568.5,366238690,2017-12-01T21:59:19,40.66826,-74.01706,0.0,-113.7,357.0,JOANNE REINAUER III,IMO7050896,WCW8841,1025,moored,30.48,8.54,,,313.5-568.5
367347650,2017-12-01T21:59:19,40.59021,-74.04358,32.6,173.9,511.0,SEASTREAK WALLSTREET,IMO8982010,WDE4030,1012,undefined,42.9,10.43,2.0,0,313.5-569,366238690,2017-12-01T21:59:19,40.66826,-74.01706,0.0,-113.7,357.0,JOANNE REINAUER III,IMO7050896,WCW8841,1025,moored,30.48,8.54,,,313.5-569
367686740,2017-12-01T21:59:55,40.74840,-74.00932,0.2,140.3,511.0,MANHATTAN II,,WDI3286,1012,,29.2,,,,314-568.5,367434210,2017-12-01T21:59:52,40.70312,-74.00558,0.0,-134.8,511.0,FIORELLO LAGUARDIA,,WDF2989,1012,under way using engine,23.93,8.7,,,314-568.5
367686740,2017-12-01T21:59:55,40.74840,-74.00932,0.2,140.3,511.0,MANHATTAN II,,WDI3286,1012,,29.2,,,,314-569,367434210,2017-12-01T21:59:52,40.70312,-74.00558,0.0,-134.8,511.0,FIORELLO LAGUARDIA,,WDF2989,1012,under way using engine,23.93,8.7,,,314-569
367686740,2017-12-01T21:59:55,40.74840,-74.00932,0.2,140.3,511.0,MANHATTAN II,,WDI3286,1012,,29.2,,,,314.5-568.5,367434210,2017-12-01T21:59:52,40.70312,-74.00558,0.0,-134.8,511.0,FIORELLO LAGUARDIA,,WDF2989,1012,under way using engine,23.93,8.7,,,314.5-568.5
367686740,2017-12-01T21:59:55,40.74840,-74.00932,0.2,140.3,511.0,MANHATTAN II,,WDI3286,1012,,29.2,,,,314.5-569,367434210,2017-12-01T21:59:52,40.70312,-74.00558,0.0,-134.8,511.0,FIORELLO LAGUARDIA,,WDF2989,1012,under way using engine,23.93,8.7,,,314.5-569
367677130,2017-12-01T22:59:58,40.55672,-74.23690,5.0,-159.0,248.0,BARRY SILVERTON,IMO9792785,WDI2338,1025,under way using engine,33.92,,,,312-570.5,367059740,2017-12-01T23:00:01,40.51623,-74.24516,0.0,-187.2,511.0,WILLIAM & LAUREN,IMO7948433,WAN8365,1001,,19.63,6.71,,,312-570.5
367677130,2017-12-01T22:59:58,40.55672,-74.23690,5.0,-159.0,248.0,BARRY SILVERTON,IMO9792785,WDI2338,1025,under way using engine,33.92,,,,312-571,367059740,2017-12-01T23:00:01,40.51623,-74.24516,0.0,-187.2,511.0,WILLIAM & LAUREN,IMO7948433,WAN8365,1001,,19.63,6.71,,,312-571
367677130,2017-12-01T22:59:58,40.55672,-74.23690,5.0,-159.0,248.0,BARRY SILVERTON,IMO9792785,WDI2338,1025,under way using engine,33.92,,,,312.5-570.5,367059740,2017-12-01T23:00:01,40.51623,-74.24516,0.0,-187.2,511.0,WILLIAM & LAUREN,IMO7948433,WAN8365,1001,,19.63,6.71,,,312.5-570.5
367677130,2017-12-01T22:59:58,40.55672,-74.23690,5.0,-159.0,248.0,BARRY SILVERTON,IMO9792785,WDI2338,1025,under way using engine,33.92,,,,312.5-571,367059740,2017-12-01T23:00:01,40.51623,-74.24516,0.0,-187.2,511.0,WILLIAM & LAUREN,IMO7948433,WAN8365,1001,,19.63,6.71,,,312.5-571
367175780,2017-12-01T22:59:59,40.64170,-74.11926,0.0,-105.3,340.0,WEDDELL SEA,IMO8741820,WDG2226,1025,under way using engine,31.97,11.52,5.2,57,313-569.5,367008230,2017-12-01T23:00:00,40.64193,-74.11804,0.0,129.6,157.0,EVENING MIST,IMO7626243,WBA7462,1025,under way using engine,32.67,9.8,,32,313-569.5
367175780,2017-12-01T22:59:59,40.64170,-74.11926,0.0,-105.3,340.0,WEDDELL SEA,IMO8741820,WDG2226,1025,under way using engine,31.97,11.52,5.2,57,313-570,367008230,2017-12-01T23:00:00,40.64193,-74.11804,0.0,129.6,157.0,EVENING MIST,IMO7626243,WBA7462,1025,under way using engine,32.67,9.8,,32,313-570
367175780,2017-12-01T22:59:59,40.64170,-74.11926,0.0,-105.3,340.0,WEDDELL SEA,IMO8741820,WDG2226,1025,under way using engine,31.97,11.52,5.2,57,313.5-569.5,367008230,2017-12-01T23:00:00,40.64193,-74.11804,0.0,129.6,157.0,EVENING MIST,IMO7626243,WBA7462,1025,under way using engine,32.67,9.8,,32,313.5-569.5
367175780,2017-12-01T22:59:59,40.64170,-74.11926,0.0,-105.3,340.0,WEDDELL SEA,IMO8741820,WDG2226,1025,under way using engine,31.97,11.52,5.2,57,313.5-570,367008230,2017-12-01T23:00:00,40.64193,-74.11804,0.0,129.6,157.0,EVENING MIST,IMO7626243,WBA7462,1025,under way using engine,32.67,9.8,,32,313.5-570
366834180,2017-12-01T23:08:01,40.77333,-74.00190,22.6,38.9,511.0,MOIRA SMITH,,WDH3439,1012,under way using engine,19.78,5.3,,,314-568.5,366868360,2017-12-01T23:07:58,40.73509,-74.02644,0.0,-115.7,511.0,HOBOKEN,,WDH5566,1012,under way using engine,23.93,8.7,,,314-568.5
366834180,2017-12-01T23:08:01,40.77333,-74.00190,22.6,38.9,511.0,MOIRA SMITH,,WDH3439,1012,under way using engine,19.78,5.3,,,314-569,366868360,2017-12-01T23:07:58,40.73509,-74.02644,0.0,-115.7,511.0,HOBOKEN,,WDH5566,1012,under way using engine,23.93,8.7,,,314-569
366834180,2017-12-01T23:08:01,40.77333,-74.00190,22.6,38.9,511.0,MOIRA SMITH,,WDH3439,1012,under way using engine,19.78,5.3,,,314.5-568.5,366868360,2017-12-01T23:07:58,40.73509,-74.02644,0.0,-115.7,511.0,HOBOKEN,,WDH5566,1012,under way using engine,23.93,8.7,,,314.5-568.5
366834180,2017-12-01T23:08:01,40.77333,-74.00190,22.6,38.9,511.0,MOIRA SMITH,,WDH3439,1012,under way using engine,19.78,5.3,,,314.5-569,366868360,2017-12-01T23:07:58,40.73509,-74.02644,0.0,-115.7,511.0,HOBOKEN,,WDH5566,1012,under way using engine,23.93,8.7,,,314.5-569
367739850,2017-12-01T23:59:52,40.73582,-73.97439,0.1,-116.0,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314-568.5,367420280,2017-12-01T23:59:56,40.75991,-74.01846,0.1,102.7,511.0,ROYAL PRINCESS,,WDE9704,1012,moored,35.14,7.9,,,314-568.5
367739850,2017-12-01T23:59:52,40.73582,-73.97439,0.1,-116.0,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314-569,367420280,2017-12-01T23:59:56,40.75991,-74.01846,0.1,102.7,511.0,ROYAL PRINCESS,,WDE9704,1012,moored,35.14,7.9,,,314-569
367739850,2017-12-01T23:59:52,40.73582,-73.97439,0.1,-116.0,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314.5-568.5,367420280,2017-12-01T23:59:56,40.75991,-74.01846,0.1,102.7,511.0,ROYAL PRINCESS,,WDE9704,1012,moored,35.14,7.9,,,314.5-568.5
367739850,2017-12-01T23:59:52,40.73582,-73.97439,0.1,-116.0,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314.5-569,367420280,2017-12-01T23:59:56,40.75991,-74.01846,0.1,102.7,511.0,ROYAL PRINCESS,,WDE9704,1012,moored,35.14,7.9,,,314.5-569
367006610,2017-12-01T23:59:59,40.60107,-74.20061,5.8,171.4,172.0,EVENING LIGHT,IMO7400479,WYT9297,0,under way using engine,138,22,5.2,0,313-569.5,366945680,2017-12-02T00:00:03,40.64079,-74.16378,0.0,-168.3,511.0,ELIZABETH MCALLISTER,IMO7048348,WDB7652,1025,under way using engine,33.53,9.2,4.7,52,313-569.5
367006610,2017-12-01T23:59:59,40.60107,-74.20061,5.8,171.4,172.0,EVENING LIGHT,IMO7400479,WYT9297,0,under way using engine,138,22,5.2,0,313-570,366945680,2017-12-02T00:00:03,40.64079,-74.16378,0.0,-168.3,511.0,ELIZABETH MCALLISTER,IMO7048348,WDB7652,1025,under way using engine,33.53,9.2,4.7,52,313-570
367006610,2017-12-01T23:59:59,40.60107,-74.20061,5.8,171.4,172.0,EVENING LIGHT,IMO7400479,WYT9297,0,under way using engine,138,22,5.2,0,313.5-569.5,366945680,2017-12-02T00:00:03,40.64079,-74.16378,0.0,-168.3,511.0,ELIZABETH MCALLISTER,IMO7048348,WDB7652,1025,under way using engine,33.53,9.2,4.7,52,313.5-569.5
367006610,2017-12-01T23:59:59,40.60107,-74.20061,5.8,171.4,172.0,EVENING LIGHT,IMO7400479,WYT9297,0,under way using engine,138,22,5.2,0,313.5-570,366945680,2017-12-02T00:00:03,40.64079,-74.16378,0.0,-168.3,511.0,ELIZABETH MCALLISTER,IMO7048348,WDB7652,1025,under way using engine,33.53,9.2,4.7,52,313.5-570
366853420,2017-12-02T00:14:35,40.71126,-74.04338,0.1,-105.3,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314-568.5,367668450,2017-12-02T00:14:37,40.70480,-73.97275,0.0,0.0,511.0,WILLIAM M FEEHAN,,WDH9474,,under way using engine,,,,,314-568.5
366853420,2017-12-02T00:14:35,40.71126,-74.04338,0.1,-105.3,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314-569,367668450,2017-12-02T00:14:37,40.70480,-73.97275,0.0,0.0,511.0,WILLIAM M FEEHAN,,WDH9474,,under way using engine,,,,,314-569
366853420,2017-12-02T00:14:35,40.71126,-74.04338,0.1,-105.3,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314.5-568.5,367668450,2017-12-02T00:14:37,40.70480,-73.97275,0.0,0.0,511.0,WILLIAM M FEEHAN,,WDH9474,,under way using engine,,,,,314.5-568.5
366853420,2017-12-02T00:14:35,40.71126,-74.04338,0.1,-105.3,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314.5-569,367668450,2017-12-02T00:14:37,40.70480,-73.97275,0.0,0.0,511.0,WILLIAM M FEEHAN,,WDH9474,,under way using engine,,,,,314.5-569
367059260,2017-12-02T00:41:37,40.69843,-74.03985,0.2,-154.4,511.0,MISS NEW YORK,,WBW8480,1012,undefined,37.46,9.9,,0,314-568.5,366853420,2017-12-02T00:41:36,40.70741,-74.02693,26.9,-94.7,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314-568.5
367059260,2017-12-02T00:41:37,40.69843,-74.03985,0.2,-154.4,511.0,MISS NEW YORK,,WBW8480,1012,undefined,37.46,9.9,,0,314-569,366853420,2017-12-02T00:41:36,40.70741,-74.02693,26.9,-94.7,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314-569
367059260,2017-12-02T00:41:37,40.69843,-74.03985,0.2,-154.4,511.0,MISS NEW YORK,,WBW8480,1012,undefined,37.46,9.9,,0,314.5-568.5,366853420,2017-12-02T00:41:36,40.70741,-74.02693,26.9,-94.7,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314.5-568.5
367059260,2017-12-02T00:41:37,40.69843,-74.03985,0.2,-154.4,511.0,MISS NEW YORK,,WBW8480,1012,undefined,37.46,9.9,,0,314.5-569,366853420,2017-12-02T00:41:36,40.70741,-74.02693,26.9,-94.7,511.0,ENDURING FREEDOM,,WDA8351,1012,under way using engine,19.78,5.3,,,314.5-569
367138830,2017-12-02T01:34:51,39.26959,-76.58502,0.0,-153.8,511.0,AUSTIN KRAUSE,,WDD3977,31,undefined,29,9,3.0,31,303-588.5,367473510,2017-12-02T01:34:45,39.28048,-76.59316,0.0,-94.6,511.0,ISLAND EXPRESS,,WDF6367,1025,under way using engine,16.95,6.1,,31,303-588.5
367138830,2017-12-02T01:34:51,39.26959,-76.58502,0.0,-153.8,511.0,AUSTIN KRAUSE,,WDD3977,31,undefined,29,9,3.0,31,303-589,367473510,2017-12-02T01:34:45,39.28048,-76.59316,0.0,-94.6,511.0,ISLAND EXPRESS,,WDF6367,1025,under way using engine,16.95,6.1,,31,303-589
367138830,2017-12-02T01:34:51,39.26959,-76.58502,0.0,-153.8,511.0,AUSTIN KRAUSE,,WDD3977,31,undefined,29,9,3.0,31,303.5-588.5,367473510,2017-12-02T01:34:45,39.28048,-76.59316,0.0,-94.6,511.0,ISLAND EXPRESS,,WDF6367,1025,under way using engine,16.95,6.1,,31,303.5-588.5
367138830,2017-12-02T01:34:51,39.26959,-76.58502,0.0,-153.8,511.0,AUSTIN KRAUSE,,WDD3977,31,undefined,29,9,3.0,31,303.5-589,367473510,2017-12-02T01:34:45,39.28048,-76.59316,0.0,-94.6,511.0,ISLAND EXPRESS,,WDF6367,1025,under way using engine,16.95,6.1,,31,303.5-589
367636710,2017-12-02T12:45:21,40.65186,-74.14886,10.1,-197.3,214.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313-569.5,366939820,2017-12-02T12:45:27,40.64088,-74.12976,0.0,-118.0,14.0,MARGARET MORAN,IMO7908158,WQZ6557,1025,moored,30.21,9.77,,,313-569.5
367636710,2017-12-02T12:45:21,40.65186,-74.14886,10.1,-197.3,214.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313-570,366939820,2017-12-02T12:45:27,40.64088,-74.12976,0.0,-118.0,14.0,MARGARET MORAN,IMO7908158,WQZ6557,1025,moored,30.21,9.77,,,313-570
367636710,2017-12-02T12:45:21,40.65186,-74.14886,10.1,-197.3,214.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313.5-569.5,366939820,2017-12-02T12:45:27,40.64088,-74.12976,0.0,-118.0,14.0,MARGARET MORAN,IMO7908158,WQZ6557,1025,moored,30.21,9.77,,,313.5-569.5
367636710,2017-12-02T12:45:21,40.65186,-74.14886,10.1,-197.3,214.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313.5-570,366939820,2017-12-02T12:45:27,40.64088,-74.12976,0.0,-118.0,14.0,MARGARET MORAN,IMO7908158,WQZ6557,1025,moored,30.21,9.77,,,313.5-570
367500750,2017-12-02T13:49:33,40.68593,-74.07628,0.1,148.9,224.0,CAITLIN ANN,IMO8644357,WDF8998,1025,under way using engine,24.04,7.31,,31,313-568.5,366952790,2017-12-02T13:49:37,40.65265,-74.05848,15.7,-191.6,222.0,GUY V MOLINARI,IMO9333486,WDB8295,1012,under way using engine,94.5,21.3,4.2,60,313-568.5
367500750,2017-12-02T13:49:33,40.68593,-74.07628,0.1,148.9,224.0,CAITLIN ANN,IMO8644357,WDF8998,1025,under way using engine,24.04,7.31,,31,313-569,366952790,2017-12-02T13:49:37,40.65265,-74.05848,15.7,-191.6,222.0,GUY V MOLINARI,IMO9333486,WDB8295,1012,under way using engine,94.5,21.3,4.2,60,313-569
367500750,2017-12-02T13:49:33,40.68593,-74.07628,0.1,148.9,224.0,CAITLIN ANN,IMO8644357,WDF8998,1025,under way using engine,24.04,7.31,,31,313.5-568.5,366952790,2017-12-02T13:49:37,40.65265,-74.05848,15.7,-191.6,222.0,GUY V MOLINARI,IMO9333486,WDB8295,1012,under way using engine,94.5,21.3,4.2,60,313.5-568.5
367500750,2017-12-02T13:49:33,40.68593,-74.07628,0.1,148.9,224.0,CAITLIN ANN,IMO8644357,WDF8998,1025,under way using engine,24.04,7.31,,31,313.5-569,366952790,2017-12-02T13:49:37,40.65265,-74.05848,15.7,-191.6,222.0,GUY V MOLINARI,IMO9333486,WDB8295,1012,under way using engine,94.5,21.3,4.2,60,313.5-569
367739850,2017-12-02T14:59:01,40.73580,-73.97441,0.0,-49.6,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314-568.5,367726480,2017-12-02T14:59:02,40.69750,-74.03950,5.1,-59.6,511.0,MISS ELLIS ISLAND,,WDI7213,1012,under way using engine,37.46,9.9,,,314-568.5
367739850,2017-12-02T14:59:01,40.73580,-73.97441,0.0,-49.6,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314-569,367726480,2017-12-02T14:59:02,40.69750,-74.03950,5.1,-59.6,511.0,MISS ELLIS ISLAND,,WDI7213,1012,under way using engine,37.46,9.9,,,314-569
367739850,2017-12-02T14:59:01,40.73580,-73.97441,0.0,-49.6,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314.5-568.5,367726480,2017-12-02T14:59:02,40.69750,-74.03950,5.1,-59.6,511.0,MISS ELLIS ISLAND,,WDI7213,1012,under way using engine,37.46,9.9,,,314.5-568.5
367739850,2017-12-02T14:59:01,40.73580,-73.97441,0.0,-49.6,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314.5-569,367726480,2017-12-02T14:59:02,40.69750,-74.03950,5.1,-59.6,511.0,MISS ELLIS ISLAND,,WDI7213,1012,under way using engine,37.46,9.9,,,314.5-569
367636710,2017-12-02T15:00:00,40.64112,-74.16387,0.0,-136.8,275.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313-569.5,367682610,2017-12-02T15:00:02,40.64132,-74.12999,0.1,-163.6,205.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313-569.5
367636710,2017-12-02T15:00:00,40.64112,-74.16387,0.0,-136.8,275.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313-570,367682610,2017-12-02T15:00:02,40.64132,-74.12999,0.1,-163.6,205.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313-570
367636710,2017-12-02T15:00:00,40.64112,-74.16387,0.0,-136.8,275.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313.5-569.5,367682610,2017-12-02T15:00:02,40.64132,-74.12999,0.1,-163.6,205.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313.5-569.5
367636710,2017-12-02T15:00:00,40.64112,-74.16387,0.0,-136.8,275.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313.5-570,367682610,2017-12-02T15:00:02,40.64132,-74.12999,0.1,-163.6,205.0,JAMES D MORAN,IMO9786499,WDI2873,1025,under way using engine,28.18,,,,313.5-570
367015890,2017-12-02T17:19:59,40.64111,-74.16225,0.0,0.0,511.0,DOROTHY J,,WDC3893,1025,undefined,19.84,7.2,,,313-569.5,367770270,2017-12-02T17:19:59,40.67408,-74.13903,0.0,181.9,130.0,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,1025,undefined,,,,,313-569.5
367015890,2017-12-02T17:19:59,40.64111,-74.16225,0.0,0.0,511.0,DOROTHY J,,WDC3893,1025,undefined,19.84,7.2,,,313-570,367770270,2017-12-02T17:19:59,40.67408,-74.13903,0.0,181.9,130.0,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,1025,undefined,,,,,313-570
367015890,2017-12-02T17:19:59,40.64111,-74.16225,0.0,0.0,511.0,DOROTHY J,,WDC3893,1025,undefined,19.84,7.2,,,313.5-569.5,367770270,2017-12-02T17:19:59,40.67408,-74.13903,0.0,181.9,130.0,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,1025,undefined,,,,,313.5-569.5
367015890,2017-12-02T17:19:59,40.64111,-74.16225,0.0,0.0,511.0,DOROTHY J,,WDC3893,1025,undefined,19.84,7.2,,,313.5-570,367770270,2017-12-02T17:19:59,40.67408,-74.13903,0.0,181.9,130.0,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,1025,undefined,,,,,313.5-570
338862000,2017-12-02T21:59:56,40.67528,-74.04723,7.7,-101.9,303.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313-568.5,367659980,2017-12-02T21:59:52,40.67190,-74.01868,7.0,-109.5,511.0,SEYMOUR B DURST,,WDH8630,1012,under way using engine,20.45,8.1,,,313-568.5
338862000,2017-12-02T21:59:56,40.67528,-74.04723,7.7,-101.9,303.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313-569,367659980,2017-12-02T21:59:52,40.67190,-74.01868,7.0,-109.5,511.0,SEYMOUR B DURST,,WDH8630,1012,under way using engine,20.45,8.1,,,313-569
338862000,2017-12-02T21:59:56,40.67528,-74.04723,7.7,-101.9,303.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313.5-568.5,367659980,2017-12-02T21:59:52,40.67190,-74.01868,7.0,-109.5,511.0,SEYMOUR B DURST,,WDH8630,1012,under way using engine,20.45,8.1,,,313.5-568.5
338862000,2017-12-02T21:59:56,40.67528,-74.04723,7.7,-101.9,303.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313.5-569,367659980,2017-12-02T21:59:52,40.67190,-74.01868,7.0,-109.5,511.0,SEYMOUR B DURST,,WDH8630,1012,under way using engine,20.45,8.1,,,313.5-569
367597650,2017-12-02T23:38:11,40.73561,-73.94681,0.1,146.0,20.0,ROCKAWAY,IMO9648063,WDH2443,1018,undefined,88.4,21.5,,,314-567.5,367645150,2017-12-02T23:38:10,40.77797,-73.84991,0.0,-161.3,511.0,STEPHEN B,IMO8334081,WDH7135,1025,under way using engine,22.49,7,,,314-567.5
367597650,2017-12-02T23:38:11,40.73561,-73.94681,0.1,146.0,20.0,ROCKAWAY,IMO9648063,WDH2443,1018,undefined,88.4,21.5,,,314-568,367645150,2017-12-02T23:38:10,40.77797,-73.84991,0.0,-161.3,511.0,STEPHEN B,IMO8334081,WDH7135,1025,under way using engine,22.49,7,,,314-568
367597650,2017-12-02T23:38:11,40.73561,-73.94681,0.1,146.0,20.0,ROCKAWAY,IMO9648063,WDH2443,1018,undefined,88.4,21.5,,,314.5-567.5,367645150,2017-12-02T23:38:10,40.77797,-73.84991,0.0,-161.3,511.0,STEPHEN B,IMO8334081,WDH7135,1025,under way using engine,22.49,7,,,314.5-567.5
367597650,2017-12-02T23:38:11,40.73561,-73.94681,0.1,146.0,20.0,ROCKAWAY,IMO9648063,WDH2443,1018,undefined,88.4,21.5,,,314.5-568,367645150,2017-12-02T23:38:10,40.77797,-73.84991,0.0,-161.3,511.0,STEPHEN B,IMO8334081,WDH7135,1025,under way using engine,22.49,7,,,314.5-568
367006570,2017-12-02T23:38:27,40.58511,-74.01845,0.5,-154.6,345.0,ELLEN S BOUCHARD,IMO8117952,WRA5918,1025,under way using engine,34.14,10.67,4.5,31,313-568.5,338862000,2017-12-02T23:38:27,40.67541,-74.04715,0.1,-49.6,200.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313-568.5
367006570,2017-12-02T23:38:27,40.58511,-74.01845,0.5,-154.6,345.0,ELLEN S BOUCHARD,IMO8117952,WRA5918,1025,under way using engine,34.14,10.67,4.5,31,313-569,338862000,2017-12-02T23:38:27,40.67541,-74.04715,0.1,-49.6,200.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313-569
367006570,2017-12-02T23:38:27,40.58511,-74.01845,0.5,-154.6,345.0,ELLEN S BOUCHARD,IMO8117952,WRA5918,1025,under way using engine,34.14,10.67,4.5,31,313.5-568.5,338862000,2017-12-02T23:38:27,40.67541,-74.04715,0.1,-49.6,200.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313.5-568.5
367006570,2017-12-02T23:38:27,40.58511,-74.01845,0.5,-154.6,345.0,ELLEN S BOUCHARD,IMO8117952,WRA5918,1025,under way using engine,34.14,10.67,4.5,31,313.5-569,338862000,2017-12-02T23:38:27,40.67541,-74.04715,0.1,-49.6,200.0,FORT SCHUYLER,IMO9781334,WDI2150,1025,under way using engine,29.16,,,,313.5-569
367770270,2017-12-02T23:59:58,40.64113,-74.16388,0.0,-94.3,94.0,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,1025,undefined,,,,,313-569.5,367694720,2017-12-02T23:59:59,40.64171,-74.19287,0.0,-49.6,511.0,JANET D,,WDI4058,1025,under way using engine,20.42,,,,313-569.5
367770270,2017-12-02T23:59:58,40.64113,-74.16388,0.0,-94.3,94.0,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,1025,undefined,,,,,313-570,367694720,2017-12-02T23:59:59,40.64171,-74.19287,0.0,-49.6,511.0,JANET D,,WDI4058,1025,under way using engine,20.42,,,,313-570
367770270,2017-12-02T23:59:58,40.64113,-74.16388,0.0,-94.3,94.0,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,1025,undefined,,,,,313.5-569.5,367694720,2017-12-02T23:59:59,40.64171,-74.19287,0.0,-49.6,511.0,JANET D,,WDI4058,1025,under way using engine,20.42,,,,313.5-569.5
367770270,2017-12-02T23:59:58,40.64113,-74.16388,0.0,-94.3,94.0,CAPT BRIAN A MCALLIS,IMO9813632,WDJ3677,1025,undefined,,,,,313.5-570,367694720,2017-12-02T23:59:59,40.64171,-74.19287,0.0,-49.6,511.0,JANET D,,WDI4058,1025,under way using engine,20.42,,,,313.5-570
367105070,2017-12-03T00:01:09,37.02035,-76.34420,0.0,0.0,511.0,LIONA KAI,,WDC9653,1019,,9.88,3.3,,,285-586.5,367181750,2017-12-03T00:01:15,37.02301,-76.34305,0.0,-156.0,511.0,JOHN & NICHOLAS,IMO9241853,WDD7085,1001,undefined,24.72,7.27,,,285-586.5
367105070,2017-12-03T00:01:09,37.02035,-76.34420,0.0,0.0,511.0,LIONA KAI,,WDC9653,1019,,9.88,3.3,,,285-587,367181750,2017-12-03T00:01:15,37.02301,-76.34305,0.0,-156.0,511.0,JOHN & NICHOLAS,IMO9241853,WDD7085,1001,undefined,24.72,7.27,,,285-587
